mesTime,DQdimension,DQmetric,DQgranularity,DQvalue,DQexplanation,tableName,columnNames,dataset,explain,column,metric_family
2026-02-25 14:37:59.622993,Readability,llm,schema,0.4666666666666667,"{'schema_readability': 0.4666666666666667, 'schema_readability_wordnet_only': 0.36666666666666664, 'llm_uplift_schema': 0.10000000000000003, 'llm_mode': 'fallback', 'use_llm_fallback': True}",Adult,,data\adult.json,"{'schema_readability': 0.4666666666666667, 'schema_readability_wordnet_only': 0.36666666666666664, 'llm_uplift_schema': 0.10000000000000003, 'llm_mode': 'fallback', 'use_llm_fallback': True}",,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.6148870632445831,"{'content_readability_wordnet_only': 0.5564643133178809, 'content_readability_bottom_up': 0.6148870632445831, 'content_readability_combined': 0.6148870632445831, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 3, 'unique_tokens_count': 11, 'llm_mode': 'fallback', 'llm_tokens_share': 0.2727272727272727, 'schema_readability_column_name_wordnet_only': 0.25, 'schema_readability_column_name_hybrid': 1.0, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['workclass'],data\adult.json,"{'content_readability_wordnet_only': 0.5564643133178809, 'content_readability_bottom_up': 0.6148870632445831, 'content_readability_combined': 0.6148870632445831, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 3, 'unique_tokens_count': 11, 'llm_mode': 'fallback', 'llm_tokens_share': 0.2727272727272727, 'schema_readability_column_name_wordnet_only': 0.25, 'schema_readability_column_name_hybrid': 1.0, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",workclass,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.6891333333333423,"{'content_readability_wordnet_only': 0.6472666666666729, 'content_readability_bottom_up': 0.6891333333333423, 'content_readability_combined': 0.6891333333333423, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 3, 'unique_tokens_count': 23, 'llm_mode': 'fallback', 'llm_tokens_share': 0.13043478260869565, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['education'],data\adult.json,"{'content_readability_wordnet_only': 0.6472666666666729, 'content_readability_bottom_up': 0.6891333333333423, 'content_readability_combined': 0.6891333333333423, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 3, 'unique_tokens_count': 23, 'llm_mode': 'fallback', 'llm_tokens_share': 0.13043478260869565, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",education,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.6888901143790892,"{'content_readability_wordnet_only': 0.605867892156848, 'content_readability_bottom_up': 0.6888901143790892, 'content_readability_combined': 0.6888901143790892, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 2, 'unique_tokens_count': 9, 'llm_mode': 'fallback', 'llm_tokens_share': 0.2222222222222222, 'schema_readability_column_name_wordnet_only': 0.25, 'schema_readability_column_name_hybrid': 0.25, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['marital.status'],data\adult.json,"{'content_readability_wordnet_only': 0.605867892156848, 'content_readability_bottom_up': 0.6888901143790892, 'content_readability_combined': 0.6888901143790892, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 2, 'unique_tokens_count': 9, 'llm_mode': 'fallback', 'llm_tokens_share': 0.2222222222222222, 'schema_readability_column_name_wordnet_only': 0.25, 'schema_readability_column_name_hybrid': 0.25, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",marital.status,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.6785244709078251,"{'content_readability_wordnet_only': 0.6151530255838729, 'content_readability_bottom_up': 0.6785244709078251, 'content_readability_combined': 0.6785244709078251, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 5, 'unique_tokens_count': 26, 'llm_mode': 'fallback', 'llm_tokens_share': 0.19230769230769232, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['occupation'],data\adult.json,"{'content_readability_wordnet_only': 0.6151530255838729, 'content_readability_bottom_up': 0.6785244709078251, 'content_readability_combined': 0.6785244709078251, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 5, 'unique_tokens_count': 26, 'llm_mode': 'fallback', 'llm_tokens_share': 0.19230769230769232, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",occupation,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.7659806547619127,"{'content_readability_wordnet_only': 0.7659806547619127, 'content_readability_bottom_up': 0.7659806547619127, 'content_readability_combined': 0.7659806547619127, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 0, 'unique_tokens_count': 10, 'llm_mode': 'fallback', 'llm_tokens_share': 0.0, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['relationship'],data\adult.json,"{'content_readability_wordnet_only': 0.7659806547619127, 'content_readability_bottom_up': 0.7659806547619127, 'content_readability_combined': 0.7659806547619127, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 0, 'unique_tokens_count': 10, 'llm_mode': 'fallback', 'llm_tokens_share': 0.0, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",relationship,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.5316248989898861,"{'content_readability_wordnet_only': 0.5306471212121084, 'content_readability_bottom_up': 0.5316248989898861, 'content_readability_combined': 0.5316248989898861, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 1, 'unique_tokens_count': 9, 'llm_mode': 'fallback', 'llm_tokens_share': 0.1111111111111111, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['race'],data\adult.json,"{'content_readability_wordnet_only': 0.5306471212121084, 'content_readability_bottom_up': 0.5316248989898861, 'content_readability_combined': 0.5316248989898861, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 1, 'unique_tokens_count': 9, 'llm_mode': 'fallback', 'llm_tokens_share': 0.1111111111111111, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",race,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.5886750000000027,"{'content_readability_wordnet_only': 0.5886750000000027, 'content_readability_bottom_up': 0.5886750000000027, 'content_readability_combined': 0.5886750000000027, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 0, 'unique_tokens_count': 2, 'llm_mode': 'fallback', 'llm_tokens_share': 0.0, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['sex'],data\adult.json,"{'content_readability_wordnet_only': 0.5886750000000027, 'content_readability_bottom_up': 0.5886750000000027, 'content_readability_combined': 0.5886750000000027, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 0, 'unique_tokens_count': 2, 'llm_mode': 'fallback', 'llm_tokens_share': 0.0, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",sex,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.5773837418295122,"{'content_readability_wordnet_only': 0.5758939839151732, 'content_readability_bottom_up': 0.5773837418295122, 'content_readability_combined': 0.5773837418295122, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 3, 'unique_tokens_count': 40, 'llm_mode': 'fallback', 'llm_tokens_share': 0.075, 'schema_readability_column_name_wordnet_only': 0.25, 'schema_readability_column_name_hybrid': 0.25, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['native.country'],data\adult.json,"{'content_readability_wordnet_only': 0.5758939839151732, 'content_readability_bottom_up': 0.5773837418295122, 'content_readability_combined': 0.5773837418295122, 'top_unknown_words': [], 'top_difficult_words': [], 'llm_tokens_count': 3, 'unique_tokens_count': 40, 'llm_mode': 'fallback', 'llm_tokens_share': 0.075, 'schema_readability_column_name_wordnet_only': 0.25, 'schema_readability_column_name_hybrid': 0.25, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",native.country,llm
2026-02-25 14:37:59.622993,Readability,llm,column,0.0,"{'content_readability_wordnet_only': 0.0, 'content_readability_bottom_up': 0.0, 'content_readability_combined': 0.0, 'top_unknown_words': ['50k'], 'top_difficult_words': [], 'llm_tokens_count': 1, 'unique_tokens_count': 1, 'llm_mode': 'fallback', 'llm_tokens_share': 1.0, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",Adult,['income'],data\adult.json,"{'content_readability_wordnet_only': 0.0, 'content_readability_bottom_up': 0.0, 'content_readability_combined': 0.0, 'top_unknown_words': ['50k'], 'top_difficult_words': [], 'llm_tokens_count': 1, 'unique_tokens_count': 1, 'llm_mode': 'fallback', 'llm_tokens_share': 1.0, 'schema_readability_column_name_wordnet_only': 0.5, 'schema_readability_column_name_hybrid': 0.5, 'use_llm_fallback': True, 'hf_model_id': 'Qwen/Qwen2.5-3B-Instruct', 'hf_device': 'cpu', 'hf_dtype': 'auto'}",income,llm
