dataset_id,row_id,column_name,raw_value,human_mean_1_5,human_mean_0_1,human_median_0_1,human_std_0_1,human_iqr_0_1,human_min_0_1,human_max_0_1,human_ci95_lower_0_1,human_ci95_upper_0_1,n_ratings,n_missing
D6,7,tool,Planfräser,3.925925925925926,0.7314814814814815,0.75,0.29356828197599305,0.5,0.25,1.0,0.6207468867535562,0.8422160762094069,27,0
D6,7,tool_material,VollHARTmetall,3.7777777777777777,0.6944444444444444,0.75,0.25318484177091666,0.25,0.0,1.0,0.5989425712310124,0.7899463176578765,27,0
D6,7,component,SechskantMutter,4.615384615384615,0.9038461538461539,1.0,0.18810798862519207,0.1875,0.25,1.0,0.8315397708792851,0.9761525368130226,26,1
D6,8,tool,Kugelfräser,4.230769230769231,0.8076923076923077,1.0,0.22702083943651855,0.5,0.5,1.0,0.7204283064251198,0.8949563089594956,26,1
D6,8,tool_material,CBN,1.6923076923076923,0.17307692307692307,0.125,0.20939473213563384,0.25,0.0,0.75,0.09258817933084088,0.2535656668230053,26,1
D6,8,component,Flansch,4.269230769230769,0.8173076923076923,1.0,0.3127114669123304,0.25,0.0,1.0,0.6971052742713851,0.9375101103439994,26,1
D6,9,tool,Nutenfräser,3.8076923076923075,0.7019230769230769,0.75,0.3318074047488299,0.5,0.0,1.0,0.5743804166971165,0.8294657371490373,26,1
D6,9,tool_material,HSSS,1.7777777777777777,0.19444444444444445,0.0,0.23342489046196313,0.375,0.0,0.75,0.10639606785984589,0.282492821029043,27,0
D6,9,component,Welllle,4,0.75,0.75,0.17320508075688773,0.0,0.5,1.0,0.6834221103922977,0.8165778896077023,26,1
D6,10,tool,T-Nutenfräser,3.6666666666666665,0.6666666666666666,0.75,0.3177444546511213,0.5,0.0,1.0,0.5468127670014606,0.7865205663318726,27,0
D6,10,tool_material,Carbide,2.814814814814815,0.4537037037037037,0.5,0.39245919090297343,0.75,0.0,1.0,0.3056672429547044,0.6017401644527031,27,0
D6,10,component,Unterlegscheibe,4.923076923076923,0.9807692307692307,1.0,0.06793662204867575,0.0,0.75,1.0,0.9546552339781923,1.0,26,1
D6,11,tool,Fasenfräser,4,0.75,0.75,0.2685430777647873,0.5,0.25,1.0,0.6487049667521464,0.8512950332478536,27,0
D6,11,tool_material,Wendeschneidplatte,3.5925925925925926,0.6481481481481481,0.75,0.3271324953526774,0.625,0.0,1.0,0.5247530591031538,0.7715432371931424,27,0
D6,11,component,Adapterplatte,4.1923076923076925,0.7980769230769231,1.0,0.26475678243654843,0.5,0.25,1.0,0.6963076923076923,0.899846153846154,26,1
D6,12,tool,Walzenstirnfräser,3.814814814814815,0.7037037037037037,0.75,0.3254954584126996,0.5,0.0,1.0,0.5809261085544495,0.826481298852958,27,0
D6,12,tool_material,Keramik,4.851851851851852,0.9629629629629629,1.0,0.11401129548678718,0.0,0.5,1.0,0.919957654231526,1.0,27,0
D6,12,component,Klemmstück,4.5,0.875,1.0,0.1767766952966369,0.25,0.5,1.0,0.8070492259624095,0.9429507740375905,26,1
D6,13,tool,Wendepl@!!enfräser,2.230769230769231,0.3076923076923077,0.25,0.22702083943651855,0.25,0.0,1.0,0.22042830642511985,0.3949563089594956,26,1
D6,13,tool_material,HM,2.5185185185185186,0.37962962962962965,0.5,0.3422940872484393,0.5,0.0,1.0,0.2505155551318926,0.5087437041273667,27,0
D6,13,component,Spannpratze,3,0.5,0.5,0.29154759474226505,0.5,0.0,1.0,0.38793271252021433,0.6120672874797857,26,1
D6,14,tool,Scheibenfräser,3.962962962962963,0.7407407407407407,0.75,0.27281898656471737,0.5,0.25,1.0,0.6378328253897294,0.843648656091752,27,0
D6,14,tool_material,Solid Carbide,2.925925925925926,0.48148148148148145,0.5,0.31718356373780326,0.5,0.0,1.0,0.36183915108920506,0.6011238118737579,27,0
D6,14,component,Sicherungsring,4.6923076923076925,0.9230769230769231,1.0,0.13728129459672883,0.1875,0.5,1.0,0.8703076923076923,0.9758461538461539,26,1
D6,15,tool,Zentrierbohrer,4.333333333333333,0.8333333333333334,1.0,0.22996655275194997,0.25,0.25,1.0,0.746589449257847,0.9200772174088198,27,0
D6,15,tool_material,Hochleistungsschnellschnittstahl,4,0.75,0.75,0.25,0.5,0.25,1.0,0.6556994560323611,0.8443005439676389,27,0
D6,15,component,Bohrung,4.769230769230769,0.9423076923076923,1.0,0.16290629680421054,0.0,0.25,1.0,0.8796885278026175,1.0,26,1
D6,16,tool,Stufenbohrer,4.2592592592592595,0.8148148148148148,1.0,0.22566773346211,0.5,0.5,1.0,0.7296924547291304,0.8999371749004992,27,0
D6,16,tool_material,VHM,2.2962962962962963,0.32407407407407407,0.25,0.33837006663459757,0.5,0.0,1.0,0.196440148690039,0.45170799945810913,27,0
D6,16,component,Deckel,4.846153846153846,0.9615384615384616,1.0,0.11602387022306428,0.0,0.5,1.0,0.9169403216350952,1.0,26,1
D6,17,tool,Gewindebohrer,4.592592592592593,0.8981481481481481,1.0,0.17347216662217774,0.25,0.5,1.0,0.8327140694452831,0.9635822268510131,27,0
D6,17,tool_material,Schneidpla!!e,3.3703703703703702,0.5925925925925926,0.5,0.23150996975695473,0.25,0.25,1.0,0.5052665282645428,0.6799186569206424,27,0
D6,17,component,Senkschraube,4.769230769230769,0.9423076923076923,1.0,0.12860194997923452,0.0,0.5,1.0,0.8928746942014156,0.991740690413969,26,1
D6,18,tool,Kegelsenker,3.962962962962963,0.7407407407407407,0.75,0.31379716532923135,0.5,0.0,1.0,0.6223757671965422,0.8591057142849392,27,0
D6,18,tool_material,Hartmetall,4.62962962962963,0.9074074074074074,1.0,0.157323590890598,0.25,0.5,1.0,0.8480646066077048,0.9667502082071101,27,0
D6,18,component,Molekularsieb,3.3461538461538463,0.5865384615384616,0.625,0.30775239797853476,0.4375,0.0,1.0,0.4682422482311869,0.7048346748457363,26,1
D6,19,tool,Drehmeißel,4.037037037037037,0.7592592592592593,0.75,0.27281898656471737,0.5,0.0,1.0,0.656351343908248,0.8621671746102706,27,0
D6,19,tool_material,WSP,2.074074074074074,0.26851851851851855,0.25,0.3461736303304779,0.375,0.0,1.0,0.13794107192885297,0.3990959651081841,27,0
D6,19,component,Lager,4.5,0.875,1.0,0.203100960115899,0.25,0.25,1.0,0.7969305043320623,0.9530694956679377,26,1
D6,20,tool,Ausdrehwerkzeug,3.8518518518518516,0.7129629629629629,0.75,0.3375797890278889,0.5,0.0,1.0,0.5856271320117201,0.8402987939142057,27,0
D6,20,tool_material,Schnellarbeitsstahl,4.153846153846154,0.7884615384615384,0.75,0.2312175133106021,0.4375,0.25,1.0,0.6995843876915341,0.8773386892315428,26,1
D6,20,component,Gewindestift,4.653846153846154,0.9134615384615384,1.0,0.14039778652649215,0.25,0.5,1.0,0.8594943667614968,0.96742871016158,26,1
D6,21,tool,Schaftfraeser,3.7037037037037037,0.6759259259259259,0.75,0.29265704869035386,0.5,0.0,1.0,0.5655350503760693,0.7863168014757825,27,0
D6,21,tool_material,Vollhartmetall,4.37037037037037,0.8425925925925926,0.75,0.17192557854608068,0.25,0.5,1.0,0.7777418902772069,0.9074432949079783,27,0
D6,21,component,Halter,4.653846153846154,0.9134615384615384,1.0,0.21145103088313016,0.0,0.0,1.0,0.8321823789238812,0.9947406979991956,26,1
D6,22,tool,Planfraeser,3.814814814814815,0.7037037037037037,0.75,0.2861971906026191,0.5,0.0,1.0,0.5957495006803557,0.8116579067270517,27,0
D6,22,tool_material,CBN,1.7407407407407407,0.18518518518518517,0.0,0.2360796861943404,0.25,0.0,0.75,0.09613541387384204,0.2742349564965283,27,0
D6,22,component,Ventilblock,4.153846153846154,0.7884615384615384,0.875,0.26165155925684536,0.25,0.25,1.0,0.6878859170550476,0.8890371598680292,26,1
D6,23,tool,Kugelfraeser,3.814814814814815,0.7037037037037037,0.75,0.23035337649506696,0.375,0.25,1.0,0.6168139088706353,0.7905934985367722,27,0
D6,23,tool_material,HSS,2.4444444444444446,0.3611111111111111,0.25,0.35581254067635687,0.625,0.0,1.0,0.22689784656595874,0.49532437565626347,27,0
D6,23,component,Riemenscheibe,4.230769230769231,0.8076923076923077,0.875,0.22702083943651855,0.25,0.25,1.0,0.7204283064251198,0.8949563089594956,26,1
D6,24,tool,Nutfräser,3.925925925925926,0.7314814814814815,1.0,0.3391585028102495,0.5,0.0,1.0,0.6035501562564555,0.8594128067065075,27,0
D6,24,tool_material,Carbide,3.037037037037037,0.5092592592592593,0.5,0.3700408077904374,0.5,0.0,1.0,0.36967906139980833,0.6488394571187103,27,0
D6,24,component,Dichtscheibe,4.576923076923077,0.8942307692307693,1.0,0.17568547070086535,0.25,0.5,1.0,0.826699448423748,0.9617620900377906,26,1
D6,25,tool,T Nutenfraeser,3.4074074074074074,0.6018518518518519,0.75,0.3042903097250923,0.5,0.0,1.0,0.4870728849272218,0.7166308187764819,27,0
D6,25,tool_material,Wendeschneidplatte,3.769230769230769,0.6923076923076923,0.75,0.29417420270727607,0.5,0.0,1.0,0.5792307692307692,0.8053846153846154,26,1
D6,25,component,L@gersitz,2.923076923076923,0.4807692307692308,0.5,0.3156190498296714,0.5,0.0,1.0,0.3594491738412119,0.6020892876972497,26,1
D6,26,tool,Walzenstirnfraeser,3.2962962962962963,0.5740740740740741,0.5,0.30075877452842575,0.25,0.0,1.0,0.46062720990979006,0.687520938238358,27,0
D6,26,tool_material,HM,2.5925925925925926,0.39814814814814814,0.5,0.36201399289824565,0.625,0.0,1.0,0.26159568233134206,0.5347006139649542,27,0
D6,26,component,Dichtung,4.884615384615385,0.9711538461538461,1.0,0.08145314840210527,0.0,0.75,1.0,0.9398442639013088,1.0,26,1
D6,27,tool,WSP-Fräser,2.7777777777777777,0.4444444444444444,0.5,0.3048749218101055,0.375,0.0,1.0,0.32944496056930717,0.5594439283195817,27,0
D6,27,tool_material,Solid Carbide,2.8076923076923075,0.4519230769230769,0.5,0.2917124506190194,0.4375,0.0,1.0,0.33979242088437966,0.5640537329617742,26,1
D6,27,component,Silikonprofilring D250,3.9615384615384617,0.7403846153846154,0.75,0.27821546713625783,0.5,0.0,1.0,0.6334420327697778,0.847327197999453,26,1
D6,28,tool,Scheibenfraeser,3.3703703703703702,0.5925925925925926,0.5,0.2871289256466857,0.25,0.0,1.0,0.4842869370832878,0.7008982481018974,27,0
D6,28,tool_material,PKD,1.6296296296296295,0.1574074074074074,0.0,0.23150996975695473,0.25,0.0,0.75,0.0700813430793576,0.24473347173545723,27,0
D6,28,component,T-Nutenstein,3.423076923076923,0.6057692307692307,0.5,0.3096213568463658,0.4375,0.0,1.0,0.4867546128017691,0.7247838487366923,26,1
D6,29,tool,BoHrer,4.222222222222222,0.8055555555555556,0.75,0.23342489046196313,0.25,0.0,1.0,0.7175071789709571,0.8936039321401541,27,0
D6,29,tool_material,Hochleistungsschnellschnittstahl,3.925925925925926,0.7314814814814815,0.75,0.29356828197599305,0.5,0.0,1.0,0.6207468867535562,0.8422160762094069,27,0
D6,29,component,Gehäuse,4.923076923076923,0.9807692307692307,1.0,0.06793662204867575,0.0,0.75,1.0,0.9546552339781923,1.0,26,1
D6,30,tool,Zentrierboher,3.925925925925926,0.7314814814814815,0.75,0.22919094665472725,0.5,0.25,1.0,0.645030157713486,0.817932805249477,27,0
D6,30,tool_material,VHM,2.259259259259259,0.3148148148148148,0.25,0.35077244837830485,0.5,0.0,1.0,0.18250268405107614,0.4471269455785535,27,0
D6,30,component,Zahnrad,4.730769230769231,0.9326923076923077,1.0,0.16669871486745644,0.0,0.25,1.0,0.8686153846153847,0.9967692307692307,26,1
D6,31,tool,Stufen-Bohrer,4.185185185185185,0.7962962962962963,0.75,0.23035337649506696,0.375,0.25,1.0,0.7094065014632278,0.8831860911293647,27,0
D6,31,tool_material,Schneidplatte,4.222222222222222,0.8055555555555556,1.0,0.25318484177091666,0.375,0.25,1.0,0.7100536823421235,0.9010574287689876,27,0
D6,31,component,Bolzen,4.769230769230769,0.9423076923076923,1.0,0.12860194997923452,0.0,0.5,1.0,0.8928746942014156,0.991740690413969,26,1
D6,32,tool,Reib-Ahle,2.888888888888889,0.4722222222222222,0.5,0.39426985422260974,0.75,0.0,1.0,0.3235027753292871,0.6209416691151572,27,0
D6,32,tool_material,Hartmetall,4.592592592592593,0.8981481481481481,1.0,0.1590122645738381,0.25,0.5,1.0,0.838168375960792,0.9581279203355043,27,0
D6,32,component,Grundplatte,4.846153846153846,0.9615384615384616,1.0,0.11602387022306428,0.0,0.5,1.0,0.9169403216350952,1.0,26,1
D6,33,tool,Senker,3.814814814814815,0.7037037037037037,0.75,0.3180245291476762,0.5,0.0,1.0,0.5837441593289914,0.8236632480784161,27,0
D6,33,tool_material,WSP,2.074074074074074,0.26851851851851855,0.25,0.3461736303304779,0.375,0.0,1.0,0.13794107192885297,0.3990959651081841,27,0
D6,33,component,Kupplungshälfte,4.076923076923077,0.7692307692307693,0.75,0.2336993466302048,0.5,0.25,1.0,0.6793996324457175,0.859061906015821,26,1
D6,34,tool,Drehmeissel,3.8518518518518516,0.7129629629629629,0.75,0.283383605394292,0.5,0.0,1.0,0.6060700504021931,0.8198558755237327,27,0
D6,34,tool_material,PCD,1.6296296296296295,0.1574074074074074,0.0,0.24167035069399473,0.25,0.0,1.0,0.0662488252822324,0.2485659895325824,27,0
D6,34,component,Distanzhülse,3.8846153846153846,0.7211538461538461,0.75,0.2581368152445819,0.5,0.25,1.0,0.6219292488502582,0.820378443457434,26,1
D6,35,tool,Stechmeissel,3.740740740740741,0.6851851851851852,0.75,0.28243951524544114,0.5,0.0,1.0,0.5786483854827799,0.7917219848875906,27,0
D6,35,tool_material,Schnellarbeitsstahl,4.333333333333333,0.8333333333333334,1.0,0.2192645048267573,0.25,0.25,1.0,0.7506262850215006,0.9160403816451661,27,0
D6,35,component,Anschlussplatte,4.230769230769231,0.8076923076923077,0.75,0.22702083943651855,0.25,0.25,1.0,0.7204283064251198,0.8949563089594956,26,1
D6,36,tool,Ausdrehstahl,3.4814814814814814,0.6203703703703703,0.75,0.3279479494521311,0.375,0.0,1.0,0.49666769026473956,0.7440730504760011,27,0
D6,36,tool_material,Vollhartmetall,4.518518518518518,0.8796296296296297,1.0,0.160683192397613,0.25,0.5,1.0,0.8190195798314229,0.9402396794278364,27,0
D6,36,component,Nut,4.3076923076923075,0.8269230769230769,1.0,0.271746488194703,0.25,0.25,1.0,0.722467089758923,0.9313790640872307,26,1
D6,37,tool,Schaft-Fraeser,3.6666666666666665,0.6666666666666666,0.75,0.22996655275194997,0.25,0.25,1.0,0.5799227825911802,0.753410550742153,27,0
D6,37,tool_material,CBN,1.7037037037037037,0.17592592592592593,0.25,0.20586140332494912,0.25,0.0,0.75,0.09827455666398913,0.25357729518786276,27,0
D6,37,component,Tasche,4.3076923076923075,0.8269230769230769,1.0,0.3063431961806135,0.25,0.0,1.0,0.7091685433478688,0.9446776104982849,26,1
D6,38,tool,PlanFr@eser,2.6538461538461537,0.41346153846153844,0.5,0.25438462701495634,0.25,0.0,0.75,0.31567923587960467,0.5112438410434722,26,1
D6,38,tool_material,HSS,2.3703703703703702,0.3425925925925926,0.25,0.3678690464385871,0.5,0.0,1.0,0.20383158784053115,0.4813535973446541,27,0
D6,38,component,Achse,4.730769230769231,0.9326923076923077,1.0,0.18107584471282065,0.0,0.25,1.0,0.8630889938216654,1.0,26,1
D6,39,tool,KUUgelfraeser,3.2222222222222223,0.5555555555555556,0.5,0.24350538350285358,0.25,0.0,1.0,0.4637047950620852,0.647406316049026,27,0
D6,39,tool_material,Carbide,3.037037037037037,0.5092592592592593,0.5,0.3634865982708401,0.5,0.0,1.0,0.37215132349171187,0.6463671950268067,27,0
D6,39,component,Abstandrolle,4.038461538461538,0.7596153846153846,0.75,0.2596225070248074,0.4375,0.25,1.0,0.6598197057771057,0.8594110634536635,26,1
D6,40,tool,Nuten-Fräser,3.814814814814815,0.7037037037037037,0.75,0.2776709196173406,0.5,0.25,1.0,0.5989656286480647,0.8084417787593428,27,0
D6,40,tool_material,Wendorschneidplatte,3.037037037037037,0.5092592592592593,0.5,0.2814922587530459,0.5,0.0,1.0,0.40307976676689294,0.6154387517516257,27,0
D6,40,component,Hex nut,3.6153846153846154,0.6538461538461539,0.75,0.3006403422440431,0.5,0.0,1.0,0.5382837267506094,0.7694085809416983,26,1
D6,41,tool,T-nuten fäser,3.2222222222222223,0.5555555555555556,0.5,0.25318484177091666,0.375,0.25,1.0,0.4600536823421235,0.6510574287689876,27,0
D6,41,tool_material,Keramik,4.851851851851852,0.9629629629629629,1.0,0.11401129548678718,0.0,0.5,1.0,0.919957654231526,1.0,27,0
D6,41,component,Flange,2.9615384615384617,0.49038461538461536,0.5,0.3426424465150898,0.5,0.0,1.0,0.3586770991887459,0.6220921315804848,26,1
D6,42,tool,Walzen-Stirn-Fräser,3.4444444444444446,0.6111111111111112,0.75,0.32025630761017426,0.25,0.0,1.0,0.4903097350442835,0.7319124871779388,27,0
D6,42,tool_material,Solid Carbide,3.076923076923077,0.5192307692307693,0.5,0.33108214179472834,0.5,0.0,1.0,0.39196689110914273,0.6464946473523958,26,1
D6,42,component,Washer,3,0.5,0.5,0.36055512754639896,0.5,0.0,1.0,0.3614070708874366,0.6385929291125634,26,1
D6,43,tool,WSP Fräser,2.962962962962963,0.49074074074074076,0.5,0.31379716532923135,0.5,0.0,1.0,0.37237576719654225,0.6091057142849392,27,0
D6,43,tool_material,Polykristalliner Diamant,4.037037037037037,0.7592592592592593,0.75,0.27281898656471737,0.5,0.0,1.0,0.656351343908248,0.8621671746102706,27,0
D6,43,component,Adapter plate,3.923076923076923,0.7307692307692307,0.75,0.26384727517142303,0.5,0.25,1.0,0.6293496033374443,0.8321888582010172,26,1
D6,44,tool,Schlitzsäge,4.111111111111111,0.7777777777777778,0.75,0.25318484177091666,0.25,0.0,1.0,0.6822759045643457,0.8732796509912099,27,0
D6,44,tool_material,Hochleistungsschnellschnittstahl,4,0.75,0.75,0.30223526241349447,0.5,0.0,1.0,0.6359962013928215,0.8640037986071785,27,0
D6,44,component,Clamp block,3.076923076923077,0.5192307692307693,0.5,0.33108214179472834,0.5,0.0,1.0,0.39196689110914273,0.6464946473523958,26,1
D6,45,tool,Bohr.,3.259259259259259,0.5648148148148148,0.5,0.2360796861943404,0.25,0.0,1.0,0.47576504350347165,0.6538645861261579,27,0
D6,45,tool_material,VHM,2.423076923076923,0.3557692307692308,0.25,0.3819232705863635,0.6875,0.0,1.0,0.2089626519056351,0.5025758096328264,26,1
D6,45,component,Clamp strap,2.8846153846153846,0.47115384615384615,0.375,0.36281485000564045,0.5,0.0,1.0,0.33169230769230773,0.6106153846153846,26,1
D6,46,tool,Zentrierbohrer ,4.444444444444445,0.8611111111111112,1.0,0.20016019225635892,0.25,0.5,1.0,0.7856102510693439,0.9366119711528784,27,0
D6,46,tool_material,Schneidplatte,4.1923076923076925,0.7980769230769231,0.875,0.24514516892273003,0.25,0.25,1.0,0.7038461538461539,0.8923076923076924,26,1
D6,46,component,Circlip,2.230769230769231,0.3076923076923077,0.25,0.31070639120954935,0.5,0.0,1.0,0.18826061594307877,0.4271239994415367,26,1
D6,47,tool,GEWEINDEBOHRER,4.074074074074074,0.7685185185185185,0.75,0.2587500086020616,0.375,0.25,1.0,0.6709174522672959,0.866119584769741,27,0
D6,47,tool_material,Hartmetall,4.62962962962963,0.9074074074074074,1.0,0.14121975762272057,0.25,0.5,1.0,0.8541390075562048,0.9606758072586101,27,0
D6,47,component,Hole,3.8846153846153846,0.7211538461538461,0.75,0.3341176669746983,0.4375,0.0,1.0,0.5927231497180553,0.849584542589637,26,1
D6,48,tool,RA!b@HLe,1.8846153846153846,0.22115384615384615,0.125,0.2768295782329182,0.4375,0.0,1.0,0.11474398208289813,0.32756371022479414,26,1
D6,48,tool_material,WSP,2.1481481481481484,0.28703703703703703,0.0,0.37789716564995274,0.5,0.0,1.0,0.1444934038985591,0.42958067017551493,27,0
D6,48,component,Lagerdeckel,4.384615384615385,0.8461538461538461,1.0,0.21303665267886507,0.25,0.25,1.0,0.7642651932201829,0.9280424990875094,26,1
D6,49,tool,Senker,3.7777777777777777,0.6944444444444444,0.75,0.31266021533992816,0.5,0.0,1.0,0.5765083309100671,0.8123805579788217,27,0
D6,49,tool_material,PCD,1.5925925925925926,0.14814814814814814,0.0,0.2326608134840376,0.25,0.0,0.75,0.06038798306215569,0.23590831323414058,27,0
D6,49,component,Senkschraue,4.115384615384615,0.7788461538461539,0.75,0.22723251392486812,0.4375,0.25,1.0,0.6915007875251435,0.8661915201671642,26,1
D6,50,tool,Drehmeisel,3.7037037037037037,0.6759259259259259,0.75,0.248212986384046,0.25,0.0,1.0,0.5822994473825353,0.7695524044693166,27,0
D6,50,tool_material,Schnellarbeitsstahl,4.222222222222222,0.8055555555555556,1.0,0.2802242691589025,0.25,0.0,1.0,0.6998543514970814,0.9112567596140297,27,0
D6,50,component,F@der-Schaibe,2.3846153846153846,0.34615384615384615,0.25,0.2457328129994352,0.25,0.0,1.0,0.2516971938121628,0.44061049849552947,26,1
D6,51,tool,Borhrstannge,3.259259259259259,0.5648148148148148,0.5,0.2556345102856867,0.375,0.25,1.0,0.46838892130744986,0.6612407083221796,27,0
D6,51,tool_material,CBN,1.5555555555555556,0.1388888888888889,0.0,0.20016019225635892,0.25,0.0,0.75,0.0633880288471216,0.2143897489306562,27,0
D6,51,component,Wälzlager,4.423076923076923,0.8557692307692307,1.0,0.23635859327594716,0.25,0.25,1.0,0.7649159124820764,0.9466225490563851,26,1
D6,52,tool,Schafftfraeser,3.5185185185185186,0.6296296296296297,0.5,0.22328804235236122,0.25,0.0,1.0,0.5454048942084423,0.713854365050817,27,0
D6,52,tool_material,HSS,2.4444444444444446,0.3611111111111111,0.25,0.3755338080994054,0.625,0.0,1.0,0.21945894158305976,0.5027632806391624,27,0
D6,52,component,Passss-Faeder,3.0384615384615383,0.5096153846153846,0.5,0.23959099764775418,0.375,0.0,1.0,0.41751957008912916,0.60171119914164,26,1
D6,53,tool,Messerkopf,3.7777777777777777,0.6944444444444444,0.75,0.25318484177091666,0.5,0.0,1.0,0.5989425712310124,0.7899463176578765,27,0
D6,53,tool_material,Carbide,3.074074074074074,0.5185185185185185,0.5,0.35979378392569117,0.5,0.0,1.0,0.3828035203570473,0.6542335166799897,27,0
D6,53,component,Stellschraube,4.3076923076923075,0.8269230769230769,1.0,0.22101165997782526,0.25,0.25,1.0,0.7419689298754388,0.9118772239707149,26,1
D6,54,tool,Kue!fr@ser,2.1153846153846154,0.27884615384615385,0.25,0.22723251392486812,0.4375,0.0,0.75,0.19150078752514355,0.36619152016716416,26,1
D6,54,tool_material,Wendeschneidplatte,3.5925925925925926,0.6481481481481481,0.75,0.29628516716990794,0.25,0.0,1.0,0.5363887384134876,0.7599075578828087,27,0
D6,54,component,HAL!ter,3.1538461538461537,0.5384615384615384,0.5,0.28010986855435577,0.5,0.0,1.0,0.43079077138504623,0.6461323055380307,26,1
D6,55,tool,Nuten-Fraeser,3.5925925925925926,0.6481481481481481,0.75,0.2795881178975882,0.375,0.0,1.0,0.5426869017296245,0.7536093945666718,27,0
D6,55,tool_material,Keramik,4.888888888888889,0.9722222222222222,1.0,0.08006407690254357,0.0,0.75,1.0,0.9420218782055153,1.0,27,0
D6,55,component,Verteiler,4.423076923076923,0.8557692307692307,1.0,0.23635859327594716,0.25,0.25,1.0,0.7649159124820764,0.9466225490563851,26,1
D6,56,tool,T-Nutfräser,3.5555555555555554,0.6388888888888888,0.75,0.31266021533992816,0.625,0.0,1.0,0.5209527753545116,0.7568250024232661,27,0
D6,56,tool_material,HM,2.5185185185185186,0.37962962962962965,0.25,0.3560626725460376,0.5,0.0,1.0,0.2453220147989792,0.5139372444602801,27,0
D6,56,component,Riemens-Scabe,2.1538461538461537,0.28846153846153844,0.25,0.1829249530860633,0.25,0.0,0.5,0.2181474502151766,0.3587756267079003,26,1
D6,57,tool,Fasen-Fraeser,3.4814814814814814,0.6203703703703703,0.5,0.26284656948173984,0.25,0.0,1.0,0.521224072441747,0.7195166682989937,27,0
D6,57,tool_material,Solid Carbide,2.8518518518518516,0.46296296296296297,0.5,0.3375797890278889,0.5,0.0,1.0,0.33562713201172023,0.5902987939142057,27,0
D6,57,component,Dichtscheibe,4.346153846153846,0.8365384615384616,1.0,0.2443594452063158,0.25,0.0,1.0,0.7426097147808495,0.9304672082960737,26,1
D6,58,tool,Walzenstirnfraser,3.185185185185185,0.5462962962962963,0.5,0.3180245291476762,0.5,0.0,1.0,0.42633675192158393,0.6662558406710086,27,0
D6,58,tool_material,PKD,1.7407407407407407,0.18518518518518517,0.0,0.2556345102856867,0.25,0.0,1.0,0.08875929167782026,0.2816110786925501,27,0
